No.,Target Azimuth,Target Elevation,Stimuli,HRTF type,Repetition,Player’s Azimuth,Player’s Elevation,Reaction Time,FlagMinus
273,60,30,Footstep,DL_Based,4,290.15,-335.35,7.482666,1
274,0,30,PinkNoise,Generic,3,3.549999,-336.05,2.493896,1
275,30,30,Footstep,3D_Based,1,33.95002,-336.65,14.37842,0
276,150,30,PinkNoise,3D_Based,1,201.35,-335.8,2.908691,1
277,90,0,PinkNoise,3D_Based,1,75.15002,-0.6500125,7.843018,0
278,60,0,PinkNoise,3D_Based,4,304.7,-0.6999887,3.788086,1
279,30,0,PinkNoise,Generic,3,30.04998,-336.5,2.867676,0
280,120,30,Footstep,DL_Based,4,110.8,-334.4,4.521729,0
281,180,0,Footstep,Generic,1,185.2,-359.25,8.869873,0
282,90,0,Footstep,Generic,2,275.1,-0.09999104,6.38916,1
283,60,0,Footstep,3D_Based,1,59.55003,-359.75,4.921875,0
284,150,0,Footstep,DL_Based,3,210.5,-343.3,3.468018,1
285,90,30,PinkNoise,DL_Based,1,269.95,-339.1,6.709229,1
286,120,30,PinkNoise,DL_Based,2,109,-332.7,8.803467,0
287,180,30,PinkNoise,3D_Based,3,175.15,-3.399996,6.789063,0
288,0,0,PinkNoise,DL_Based,2,0.7500061,-3.449992,4.415039,0
289,90,30,PinkNoise,3D_Based,4,92.64998,-359.85,4.401855,0
290,150,0,Footstep,DL_Based,1,139.45,-2.500002,7.38916,0
291,150,30,PinkNoise,Generic,4,168.9,-1.600008,4.175049,0
292,180,0,PinkNoise,3D_Based,1,181.2,-1.19999,5.575439,0
293,0,30,Footstep,DL_Based,3,355.6,-332,5.895508,0
294,0,0,Footstep,DL_Based,4,358.95,-334.7,4.814209,0
295,60,30,Footstep,Generic,3,60.95002,-339.15,11.59204,0
296,30,0,PinkNoise,3D_Based,1,31.34995,-342.6002,24.28931,0
297,90,0,PinkNoise,3D_Based,3,80.35,-338.05,5.081787,0
298,30,0,PinkNoise,Generic,4,26.14999,-0.7999806,3.841064,0
299,90,0,Footstep,Generic,1,90.75002,-1.399993,4.015137,0
300,150,30,Footstep,Generic,3,138.1,-337,8.590088,0
301,30,30,Footstep,Generic,4,333.55,-336.8,9.376953,1
302,90,0,Footstep,3D_Based,3,79.90001,-359.8999,31.77197,0
303,150,30,Footstep,DL_Based,1,149.3,-338.85,6.38916,0
304,90,30,PinkNoise,Generic,2,277.25,-336.45,3.04126,1
305,150,0,PinkNoise,3D_Based,4,201.3,-337.45,4.134766,1
306,90,0,PinkNoise,DL_Based,3,274.5,-335.9,3.654785,1
307,30,30,PinkNoise,Generic,3,33.45002,-334.5,6.215576,0
308,30,0,Footstep,Generic,2,34.7,-357.15,11.19092,0
309,120,0,Footstep,Generic,4,247.95,-357.35,8.976563,1
310,0,0,Footstep,DL_Based,1,6.000002,-2.400005,5.068359,1
311,0,30,Footstep,Generic,4,9.800006,-334.55,3.628418,1
312,150,0,Footstep,3D_Based,1,152.25,-1.899998,4.274658,0
313,150,0,PinkNoise,DL_Based,1,206.65,-337.8,22.81567,1
314,120,30,PinkNoise,DL_Based,1,241.25,-336.85,2.933594,1
315,180,30,PinkNoise,DL_Based,3,180,-334.95,3.588135,1
316,60,0,Footstep,DL_Based,2,311.55,-0.05000025,4.202393,1
317,90,0,PinkNoise,Generic,1,275.5499,-0.5000187,9.923584,1
318,150,0,PinkNoise,3D_Based,3,151.1,-339.7,9.443848,0
319,30,30,Footstep,Generic,2,336.35,-337.8,4.28125,1
320,60,0,PinkNoise,DL_Based,2,299.5,-337.35,13.15186,1
321,120,30,Footstep,DL_Based,1,125.55,-336.3,2.907715,0
322,180,0,Footstep,3D_Based,2,167.4,-359.8,4.335205,0
323,120,30,Footstep,DL_Based,3,237.25,-337.5,4.334961,1
324,0,30,PinkNoise,DL_Based,1,7.349986,-325.85,12.40454,1
325,30,30,PinkNoise,3D_Based,3,334.85,-327.75,4.154541,1
326,150,0,Footstep,DL_Based,2,210.15,-1.650004,7.983154,1
327,30,0,Footstep,3D_Based,3,330.5,-359.95,4.028564,1
328,150,0,PinkNoise,Generic,4,151.8,-2.350005,3.86792,0
329,60,0,PinkNoise,3D_Based,2,301.35,-359.8,5.63501,1
330,180,30,Footstep,3D_Based,1,180.35,-334.25,4.168945,1
331,180,30,PinkNoise,DL_Based,2,183.05,-334.5,10.72314,1
332,120,30,Footstep,3D_Based,2,122.25,-339.1,16.58008,0
333,30,0,Footstep,Generic,4,331.8,-359.6,6.856201,1
334,0,0,PinkNoise,Generic,1,10.6,-344.6998,17.67358,1
335,90,30,PinkNoise,3D_Based,3,273,-357.95,5.842041,1
336,120,30,PinkNoise,Generic,2,249.05,-333.55,4.815186,1
